x,obs
1665,0.0881227
1666,0.08823072
1667,0.08817237
1668,0.08805095
1669,0.08793706
1670,0.08804428
1671,0.08796769
1672,0.08823526
1673,0.08830828
1674,0.0885545
1675,0.08868246
1676,0.08873502
1677,0.08865853
1678,0.0885478
1679,0.08878989
1680,0.0888116
1681,0.08865014
1682,0.08854841
1683,0.0884041
1684,0.08845779
1685,0.08840387
1686,0.0882928
1687,0.08837333
1688,0.0883798
1689,0.08852153
1690,0.08853075
1691,0.08876284
1692,0.08888767
1693,0.0889386
1694,0.08888122
1695,0.08884177
1696,0.08880673
1697,0.08876554
1698,0.08871017
1699,0.0885038
1700,0.08858341
1701,0.08867645
1702,0.08881921
1703,0.08895387
1704,0.08882415
1705,0.08889694
1706,0.08870652
1707,0.0886681
1708,0.08872194
1709,0.08879093
1710,0.08870389
1711,0.08863654
1712,0.08867652
1713,0.08869738
1714,0.08877169
1715,0.08881711
1716,0.08880489
1717,0.08884672
1718,0.08866027
1719,0.08848379
1720,0.08830876
1721,0.08845556
1722,0.08861883
1723,0.08870336
1724,0.08884095
1725,0.0888821
1726,0.08887979
1727,0.08882926
1728,0.08891416
1729,0.08891144
1730,0.08905207
1731,0.08919878
1732,0.0893558
1733,0.08920261
1734,0.08925438
1735,0.08936246
1736,0.08943958
1737,0.08935005
1738,0.08916713
1739,0.08887475
1740,0.08887333
1741,0.08891514
1742,0.08902925
1743,0.08917122
1744,0.08920165
1745,0.08921659
1746,0.0891832
1747,0.08917865
1748,0.08911608
1749,0.08924012
1750,0.08934587
1751,0.08933359
1752,0.08916033
1753,0.0893264
1754,0.08941241
1755,0.08941935
1756,0.08928344
1757,0.0893363
1758,0.08934213
1759,0.08925317
1760,0.089144
1761,0.08910532
1762,0.08900154
1763,0.0888622
1764,0.08880728
1765,0.08886874
1766,0.08896711
1767,0.08904991
1768,0.08910493
1769,0.08903902
1770,0.08892002
1771,0.08895349
1772,0.0888408
1773,0.0889365
1774,0.0891186
1775,0.08925775
1776,0.08931139
1777,0.0894027
1778,0.0896346
1779,0.08982307
1780,0.08979993
1781,0.08964004
1782,0.08969934
1783,0.08963442
1784,0.08964235
1785,0.08965766
1786,0.0896851
1787,0.08971754
1788,0.08976433
1789,0.08961743
1790,0.0895276
1791,0.08924714
1792,0.08913094
1793,0.0892695
1794,0.08927228
1795,0.08920189
1796,0.08920421
1797,0.08933137
1798,0.08944967
1799,0.08953457
1800,0.08979666
1801,0.0898199
1802,0.08960662
1803,0.08963242
1804,0.08947603
1805,0.08959015
1806,0.08949364
1807,0.08943698
1808,0.08940941
1809,0.08935808
1810,0.08940932
1811,0.08949698
1812,0.08977061
1813,0.08994386
1814,0.0897067
1815,0.08941221
1816,0.08975729
1817,0.08989592
1818,0.08988185
1819,0.09005227
1820,0.09009697
1821,0.0900917
1822,0.08993466
1823,0.08948916
1824,0.08934081
1825,0.08966184
1826,0.0897127
1827,0.08971186
1828,0.0901342
1829,0.09026083
1830,0.09032668
1831,0.09008049
1832,0.08988688
1833,0.08973728
1834,0.08969126
1835,0.08993235
1836,0.09028646
1837,0.0899121
1838,0.08965874
1839,0.08976741
1840,0.08972789
1841,0.08960132
1842,0.0897531
1843,0.09020881
1844,0.09046921
1845,0.09030344
1846,0.0899305
1847,0.09005015
1848,0.09014261
1849,0.08993569
1850,0.08970418
1851,0.08986178
1852,0.08977143
1853,0.08980469
1854,0.08981918
1855,0.08972102
1856,0.08983191
1857,0.0899779
1858,0.09006929
1859,0.09005859
1860,0.08970647
1861,0.08944081
1862,0.08940917
1863,0.08958162
1864,0.08977395
1865,0.08972379
1866,0.08959117
1867,0.08977983
1868,0.08944441
1869,0.08937378
1870,0.08962376
1871,0.08996745
1872,0.09020789
1873,0.09009992
1874,0.09006655
1875,0.09013622
1876,0.09042425
1877,0.09051822
1878,0.09045485
1879,0.09044013
1880,0.09043855
1881,0.09040406
1882,0.0904994
1883,0.09048481
1884,0.09034041
1885,0.09042662
1886,0.09041303
1887,0.09025123
1888,0.09017275
1889,0.09022108
1890,0.09023549
1891,0.09025593
1892,0.09013487
1893,0.09022585
1894,0.09017698
1895,0.09035034
1896,0.09051026
1897,0.09073936
1898,0.09072167
1899,0.09076069
1900,0.09076132
1901,0.09063318
1902,0.09074111
1903,0.09092918
1904,0.0911651
1905,0.09112144
1906,0.09129036
1907,0.09136342
1908,0.09127754
1909,0.09140758
1910,0.09133042
1911,0.09148078
1912,0.09160485
1913,0.09144626
1914,0.09160005
1915,0.09178936
1916,0.09199873
1917,0.09208347
1918,0.09257923
1919,0.09279642
1920,0.0928565
1921,0.09296965
1922,0.09304879
1923,0.09284692
1924,0.09281366
1925,0.09269053
1926,0.09246972
1927,0.09219461
1928,0.09221243
1929,0.09207401
1930,0.09202956
1931,0.09189716
1932,0.09196887
1933,0.09201217
1934,0.09190534
1935,0.09203514
1936,0.09217384
1937,0.09252281
1938,0.09266569
1939,0.09276941
1940,0.09306029
1941,0.0931427
1942,0.09329117
1943,0.0930192
1944,0.09282207
1945,0.09257866
1946,0.09251536
1947,0.09239728
1948,0.09266211
1949,0.09242664
1950,0.0924869
1951,0.09227919
1952,0.09227099
1953,0.0921934
1954,0.09204262
1955,0.09207555
1956,0.09205154
1957,0.09190253
1958,0.09199823
1959,0.09194531
1960,0.09208192
1961,0.0920908
1962,0.0919439
1963,0.09170885
1964,0.09157528
1965,0.09166642
1966,0.09186655
1967,0.09199274
1968,0.09214658
1969,0.09206604
1970,0.09186142
1971,0.09204071
1972,0.09201206
1973,0.09219619
1974,0.09243723
1975,0.09253009
1976,0.09269617
1977,0.09262168
1978,0.09269891
1979,0.09262457
1980,0.09266074
1981,0.09252675
1982,0.09256974
1983,0.09291651
1984,0.09290202
1985,0.09319309
1986,0.09332188
1987,0.0931988
1988,0.09339228
1989,0.09331861
1990,0.09326824
1991,0.09342495
1992,0.09332
1993,0.09328355
1994,0.09308439
1995,0.09296164
1996,0.09304368
1997,0.09283344
1998,0.09305853
1999,0.09299603
2000,0.09304185
2001,0.0931145
2002,0.09322771
2003,0.0932661
2004,0.09345382
2005,0.09359294
2006,0.09374999
2007,0.09372339
2008,0.09384179
2009,0.09375137
2010,0.09370194
2011,0.09363882
2012,0.09343921
2013,0.09345645
2014,0.09340169
2015,0.09362605
2016,0.09369882
2017,0.09354071
2018,0.09336475
2019,0.09342493
2020,0.09345616
2021,0.0934572
2022,0.093443300000000007
2023,0.09351163
2024,0.09357606
2025,0.09359515
2026,0.09352492
2027,0.09358568
2028,0.09367104
2029,0.09369335
2030,0.09380662
2031,0.09384012
2032,0.09388541
2033,0.09387771
2034,0.09385801
2035,0.09386209
2036,0.09390717
2037,0.09401497
2038,0.09394652
2039,0.09410913
2040,0.09409621
2041,0.09433793
2042,0.09480115
2043,0.09488458
2044,0.09501009
2045,0.09481245
2046,0.09483645
2047,0.09481239
2048,0.09474857
2049,0.0947955
2050,0.09479031
2051,0.09452575
2052,0.09450952
2053,0.09448054
2054,0.09465421
2055,0.09466338
2056,0.09460205
2057,0.09468239
2058,0.09466989
2059,0.09456264
2060,0.09464545
2061,0.09482116
2062,0.09468674
2063,0.09476459
2064,0.09472926
2065,0.09476163
2066,0.09465167
2067,0.09464847
2068,0.09448755
2069,0.094678880000000007
2070,0.09468827
2071,0.09452852
2072,0.09452614
2073,0.09457026
2074,0.09464779
2075,0.09481821
2076,0.0948096
2077,0.0949365
2078,0.09497511
2079,0.09528749
2080,0.09521273
2081,0.09531848
2082,0.09515619
2083,0.09524736
2084,0.09552237
2085,0.09535091
2086,0.09540849
2087,0.09540817
2088,0.09547227
2089,0.09530968
2090,0.0952661
2091,0.09543076
2092,0.09548035
2093,0.09550626
2094,0.09543908
2095,0.09566356
2096,0.09571398
2097,0.09591034
2098,0.09595781
2099,0.09619682
2100,0.09634496
2101,0.09641981
2102,0.09641374
2103,0.09650035
2104,0.09650869
2105,0.09635478
2106,0.09620728
2107,0.09605095
2108,0.09597503
2109,0.09594034
2110,0.09596773
2111,0.096021
2112,0.09607039
2113,0.09617765
2114,0.09618566
2115,0.09630734
2116,0.09638634
2117,0.09639109
2118,0.09641467
2119,0.09649131
2120,0.09642686
2121,0.09626313
2122,0.09635148
2123,0.0961781
2124,0.09628937
2125,0.09638889
2126,0.09631268
2127,0.09627795
2128,0.09624506
2129,0.09635875
2130,0.09643131
2131,0.0965021
2132,0.09666495
2133,0.09651368
2134,0.09646704
2135,0.096681
2136,0.09663225
2137,0.09664913
2138,0.09671962
2139,0.09687512
2140,0.09696179
2141,0.09709685
2142,0.09684765
2143,0.09689154
2144,0.0968346
2145,0.09683678
2146,0.09701591
2147,0.09709468
2148,0.09715674
2149,0.09728033
2150,0.09700181
2151,0.09718569
2152,0.09721097
2153,0.0970083
2154,0.09706508
2155,0.09707467
2156,0.0970317
2157,0.09689407
2158,0.09703525
2159,0.09707221
2160,0.09713151
2161,0.09726356
2162,0.09732468
2163,0.09748264
2164,0.09765266
2165,0.09787507
2166,0.0977314
2167,0.0975421
2168,0.09731695
2169,0.09728351
2170,0.09716906
2171,0.09737269
2172,0.09740185
2173,0.09748056
2174,0.09747386
2175,0.09750227
2176,0.09758006
2177,0.09757835
2178,0.09760911
2179,0.09761096
2180,0.0973539
2181,0.09742788
2182,0.09725525
2183,0.09750009
2184,0.09766362
2185,0.09763934
2186,0.09771086
2187,0.0978699
2188,0.09785294
2189,0.09781416
2190,0.09769936
2191,0.09753289
2192,0.0975836
2193,0.09768823
2194,0.09783414
2195,0.09794219
2196,0.09780389
2197,0.09792654
2198,0.09811329
2199,0.0979028
2200,0.09765685
2201,0.09762586
2202,0.09792431
2203,0.09802905
2204,0.09804432
2205,0.09820938
2206,0.09811386
2207,0.09801397
2208,0.09812663
2209,0.09807964
2210,0.09815011
2211,0.09804271
2212,0.09819033
2213,0.09832789
2214,0.09832333
2215,0.09837044
2216,0.0982592
2217,0.09807884
2218,0.09799586
2219,0.09802403
2220,0.09819417
2221,0.09827709
2222,0.0984308
2223,0.09841392
2224,0.09857953
2225,0.09873194
2226,0.09869159
2227,0.09867524
2228,0.09865696
2229,0.09859966
2230,0.09872737
2231,0.09878267
2232,0.09875228
2233,0.09885355
2234,0.09912299
2235,0.0988406
2236,0.09877594
2237,0.0987256
2238,0.09861317
2239,0.09858914
2240,0.09895872
2241,0.09918942
2242,0.09919216
2243,0.09903514
2244,0.09893375
2245,0.098688
2246,0.09857575
2247,0.09860666
2248,0.09868958
2249,0.09881538
2250,0.09886378
2251,0.09859636
2252,0.09852008
2253,0.09864718
2254,0.09888669
2255,0.09894311
2256,0.09906434
2257,0.09915193
2258,0.0993415
2259,0.09923034
2260,0.09938449
2261,0.09939335
2262,0.09942499
2263,0.09917932
2264,0.09924749
2265,0.09901939
2266,0.09905767
2267,0.0992286
2268,0.09919795
2269,0.09945503
2270,0.09956837
2271,0.09951899
2272,0.09946461
2273,0.09909344
2274,0.09893762
2275,0.09875197
2276,0.09883862
2277,0.0989778
2278,0.09898137
2279,0.09926719
2280,0.09935033
2281,0.09948391
2282,0.09938677
2283,0.09928361
2284,0.09922865
2285,0.09933595
2286,0.09923103
2287,0.09934201
2288,0.09943356
2289,0.09953523
2290,0.09966465
2291,0.09968116
2292,0.09971724
2293,0.0998035
2294,0.09981508
2295,0.09978059
2296,0.09962415
2297,0.09960669
2298,0.09948687
2299,0.09957243
2300,0.09954931
2301,0.09955277
2302,0.09946794
2303,0.09941587
2304,0.0994371
2305,0.09957116
2306,0.0996432
2307,0.09992682
2308,0.09966832
2309,0.09956899
2310,0.09980346
2311,0.09997506
2312,0.1001797
2313,0.1002703
2314,0.1002063
2315,0.1002934
2316,0.1002111
2317,0.1001173
2318,0.09997728
2319,0.09998211
2320,0.09998253
2321,0.1002516
2322,0.09999737
2323,0.09951279
2324,0.09948798
2325,0.09977379
2326,0.1002203
2327,0.100455
2328,0.1008603
2329,0.100912
2330,0.1008982
2331,0.1004802
2332,0.1002748
2333,0.1003632
2334,0.1004836
2335,0.1005557
2336,0.1005274
2337,0.1006337
2338,0.1006076
2339,0.1005299
2340,0.1005988
2341,0.1006046
2342,0.1004884
2343,0.1005385
2344,0.1004692
2345,0.100416
2346,0.100464
2347,0.1004095
2348,0.1005963
2349,0.1006263
2350,0.1008476
2351,0.1009486
2352,0.1012378
2353,0.1011904
2354,0.1011916
2355,0.1012625
2356,0.1011495
2357,0.1010527
2358,0.1011181
2359,0.1009626
2360,0.1008702
2361,0.1009938
2362,0.1010841
2363,0.1013725
2364,0.1012498
2365,0.1012462
2366,0.1010057
2367,0.1009701
2368,0.1007613
2369,0.1006307
2370,0.1007458
2371,0.1009366
2372,0.1009091
2373,0.1007692
2374,0.1009273
2375,0.101191
2376,0.1012962
2377,0.1014174
2378,0.1013815
2379,0.1011489
2380,0.101157
2381,0.1013786
2382,0.1015548
2383,0.1014565
2384,0.1013427
2385,0.101368
2386,0.1014189
2387,0.1014945
2388,0.1017931
2389,0.1017485
2390,0.1016381
2391,0.1017699
2392,0.1019657
2393,0.1018191
2394,0.1017188
2395,0.1017705
2396,0.1015837
2397,0.1014954
2398,0.1014762
2399,0.1017305
2400,0.1017487
2401,0.1017354
2402,0.1017578
2403,0.1015565
2404,0.1013679
2405,0.1016969
2406,0.1020112
2407,0.1020374
2408,0.1020105
2409,0.1018775
2410,0.1019599
2411,0.1017517
2412,0.1014927
2413,0.1016116
2414,0.1019249
2415,0.1021362
2416,0.102181
2417,0.1020471
2418,0.1018312
2419,0.1018574
2420,0.1019484
2421,0.1020779
2422,0.1020931
2423,0.1023145
2424,0.1022842
2425,0.1021333
2426,0.1021271
2427,0.1021466
2428,0.1021178
2429,0.1021513
2430,0.1023962
2431,0.1024315
2432,0.1021168
2433,0.1021215
2434,0.102154
2435,0.1021512
2436,0.1022111
2437,0.1022027
2438,0.1023555
2439,0.1021994
2440,0.1023474
2441,0.1023277
2442,0.1024294
2443,0.1023083
2444,0.1022966
2445,0.102252
2446,0.1024427
2447,0.1023263
2448,0.1024605
2449,0.1026042
2450,0.1025798
2451,0.1025173
2452,0.1022656
2453,0.102035
2454,0.1019697
2455,0.1021368
2456,0.1021075
2457,0.1021745
2458,0.1023926
2459,0.1025783
2460,0.1025788
2461,0.1028432
2462,0.1027377
2463,0.1026599
2464,0.1028113
2465,0.1028148
2466,0.1029306
2467,0.1030106
2468,0.1028141
2469,0.1028613
2470,0.1030338
2471,0.1030176
2472,0.1032564
2473,0.1032462
2474,0.1032133
2475,0.103147
2476,0.1030181
2477,0.1027726
2478,0.1027794
2479,0.1027547
2480,0.1029928
2481,0.103
2482,0.1028409
2483,0.1027405
2484,0.1029853
2485,0.1032364
2486,0.1034444
2487,0.1032806
2488,0.1030754
2489,0.1030942
2490,0.1029316
2491,0.1029457
2492,0.1030198
2493,0.1032606
2494,0.1032659
2495,0.1032955
2496,0.1030183
2497,0.1031063
2498,0.1032572
2499,0.1035771
2500,0.1034238
2501,0.103387
2502,0.1033155
2503,0.1032512
2504,0.1033932
2505,0.1034042
2506,0.1033582
2507,0.1034758
2508,0.1036569
2509,0.103689
2510,0.1035909
2511,0.1036477
2512,0.1036112
2513,0.10376
2514,0.10386
2515,0.1036847
2516,0.1036201
2517,0.103484
2518,0.1036731
2519,0.1038812
2520,0.1040321
2521,0.1039089
2522,0.1039463
2523,0.1039642
2524,0.1038277
2525,0.1038927
2526,0.1040305
2527,0.1039984
2528,0.1039256
2529,0.1036108
2530,0.10374
2531,0.1038315
2532,0.1037644
2533,0.1038713
2534,0.1037088
2535,0.1038177
2536,0.1037876
2537,0.1039099
2538,0.1038672
2539,0.1039341
2540,0.1039905
2541,0.103899
2542,0.1036162
2543,0.1034667
2544,0.1035639
2545,0.1037662
2546,0.1038807
2547,0.103965
2548,0.1040691
2549,0.104272
2550,0.1042358
2551,0.1043279
2552,0.10445020000000001
2553,0.1046007
2554,0.104574
2555,0.104474
2556,0.1045362
2557,0.1044142
2558,0.104204
2559,0.1041389
2560,0.1040647
2561,0.1040632
2562,0.1038682
2563,0.1040306
2564,0.1040483
2565,0.1040953
2566,0.1041453
2567,0.1041326
2568,0.1041748
2569,0.1041943
2570,0.1040445
2571,0.1039756
2572,0.1039536
2573,0.1039605
2574,0.1040019
2575,0.1041421
2576,0.1039421
2577,0.1039294
2578,0.103985
2579,0.1040173
2580,0.104109
2581,0.1043232
2582,0.1043451
2583,0.1044636
2584,0.1045344
2585,0.1046635
2586,0.1046575
2587,0.1046391
2588,0.1047983
2589,0.1048028
2590,0.1046393
2591,0.1044294
2592,0.1042069
2593,0.1041045
2594,0.1040536
2595,0.1040685
2596,0.1042643
2597,0.1042967
2598,0.1042028
2599,0.1044214
2600,0.1045984
2601,0.1044782
2602,0.1043539
2603,0.1046475
2604,0.1046444
2605,0.1048664
2606,0.1049068
2607,0.1048945
2608,0.1048343
2609,0.1048839
2610,0.1048225
2611,0.1048381
2612,0.104896
2613,0.1048535
2614,0.1049398
2615,0.1048498
2616,0.1049074
2617,0.1048161
2618,0.1048875
2619,0.1048921
2620,0.1049096
2621,0.1051722
2622,0.1052368
2623,0.1053111
2624,0.1048759
2625,0.1049363
2626,0.1047963
2627,0.1050146
2628,0.104972
2629,0.1050074
2630,0.1050173
2631,0.1050283
2632,0.1048202
2633,0.1048363
2634,0.1049873
2635,0.1047584
2636,0.1047868
2637,0.104841
2638,0.1049246
2639,0.1049453
2640,0.1050694
2641,0.1051977
2642,0.1051535
2643,0.1051559
2644,0.1051649
2645,0.1052115
2646,0.1051626
2647,0.1053926
2648,0.1057113
2649,0.1056042
2650,0.1052113
2651,0.105324
2652,0.1053916
2653,0.1056448
2654,0.1057209
2655,0.105718
2656,0.1057332
2657,0.1058729
2658,0.1054823
2659,0.1054052
2660,0.1054727
2661,0.1056048
2662,0.1053403
2663,0.1053174
2664,0.1053012
2665,0.1052703
2666,0.1051364
2667,0.1049969
2668,0.10512
2669,0.1051964
2670,0.105324
2671,0.1053069
2672,0.1053291
2673,0.1053793
2674,0.1055132
2675,0.1056117
2676,0.1056112
2677,0.1055431
2678,0.1057345
2679,0.1058654
2680,0.1059721
2681,0.1059752
2682,0.106035
2683,0.1059614
2684,0.1059868
2685,0.1059332
2686,0.1057771
2687,0.1059124
2688,0.1058862
2689,0.1057547
2690,0.1055455
2691,0.1055958
2692,0.1055626
2693,0.1054725
2694,0.1054285
2695,0.1055856
2696,0.105628
2697,0.1056072
2698,0.1056238
2699,0.1054676
2700,0.105578
2701,0.1059466
2702,0.1058541
2703,0.1058839
2704,0.1059345
2705,0.1058482
2706,0.1058816
2707,0.1060106
2708,0.1062825
2709,0.1064207
2710,0.1064993
2711,0.1067065
2712,0.1066915
2713,0.1066999
2714,0.1064083
2715,0.1064303
2716,0.1060858
2717,0.1057651
2718,0.1058567
2719,0.1060513
2720,0.1059745
2721,0.1060939
2722,0.1061753
2723,0.1060977
2724,0.1059808
2725,0.1060516
2726,0.1061487
2727,0.1062207
2728,0.1059906
2729,0.1061414
2730,0.1064159
2731,0.106478
2732,0.1063305
2733,0.1062965
2734,0.1062604
2735,0.1061687
2736,0.1063474
2737,0.1065401
2738,0.1067397
2739,0.1068128
2740,0.1069158
2741,0.1068511
2742,0.1066804
2743,0.1068151
2744,0.1067507
2745,0.1066689
2746,0.1067026
2747,0.1066501
2748,0.1066637
2749,0.1066051
2750,0.1066391
2751,0.1067062
2752,0.1067189
2753,0.1068606
2754,0.1068121
2755,0.1069131
2756,0.1069111
2757,0.1068308
2758,0.1069348
2759,0.1070652
2760,0.1070225
2761,0.1070836
2762,0.107006
2763,0.107153
2764,0.1070559
2765,0.1071499
2766,0.1068396
2767,0.1067667
2768,0.1066008
2769,0.1067009
2770,0.1063951
2771,0.1064008
2772,0.1064476
2773,0.1065117
2774,0.1066458
2775,0.1065084
2776,0.1065755
2777,0.1066054
2778,0.1065107
2779,0.1065351
2780,0.1064839
2781,0.1066877
2782,0.1068501
2783,0.1069307
2784,0.1069198
2785,0.1067595
2786,0.1068823
2787,0.1070878
2788,0.106889
2789,0.1068527
2790,0.1068447
2791,0.1068755
2792,0.1069744
2793,0.106951
2794,0.1069435
2795,0.1071005
2796,0.1071363
2797,0.1071788
2798,0.1071376
2799,0.1070467
2800,0.1071028
2801,0.1071237
2802,0.107211
2803,0.1072841
2804,0.1073698
2805,0.1075412
2806,0.1077715
2807,0.1080616
2808,0.1080991
2809,0.1079864
2810,0.1081169
2811,0.1081406
2812,0.108155
2813,0.1081216
2814,0.1082368
2815,0.1083277
2816,0.1085548
2817,0.1083952
2818,0.1083659
2819,0.1083331
2820,0.1085694
2821,0.1084617
2822,0.1086168
2823,0.1086466
2824,0.108824
2825,0.1086816
2826,0.1087192
2827,0.1087332
2828,0.1087064
2829,0.1089283
2830,0.1089191
2831,0.10879
2832,0.1089972
2833,0.1090037
2834,0.109002
2835,0.1089729
2836,0.1089235
2837,0.1089168
2838,0.1088699
2839,0.1086927
2840,0.1084479
2841,0.1086878
2842,0.1086531
2843,0.1086209
2844,0.1084682
2845,0.1085359
2846,0.1085673
2847,0.1088656
2848,0.108849
2849,0.1089988
2850,0.1089813
2851,0.108968
2852,0.1087679
2853,0.1087742
2854,0.1087735
2855,0.1088265
2856,0.108711
2857,0.1088671
2858,0.1091578
2859,0.1094961
2860,0.1096824
2861,0.1097623
2862,0.1095857
2863,0.1095046
2864,0.1095546
2865,0.109659
2866,0.1096817
2867,0.1098453
2868,0.1097111
2869,0.1097808
2870,0.1099855
2871,0.1098801
2872,0.1098314
2873,0.1098318
2874,0.1098387
2875,0.1097906
2876,0.1099303
2877,0.1099057
2878,0.110093
2879,0.1100256
2880,0.1098023
2881,0.1098772
2882,0.1099087
2883,0.1101877
2884,0.1105172
2885,0.1103099
2886,0.1104096
2887,0.1102856
2888,0.1102414
2889,0.1101039
2890,0.1099213
2891,0.1100263
2892,0.110203
2893,0.110329
2894,0.1103954
2895,0.1106991
2896,0.1106642
2897,0.1106442
2898,0.1107669
2899,0.1106525
2900,0.1104944
2901,0.1107099
2902,0.1108956
2903,0.1108957
2904,0.1106076
2905,0.1105099
2906,0.1104169
2907,0.1104617
2908,0.1105932
2909,0.1103321
2910,0.1104165
2911,0.110518
2912,0.1105965
2913,0.1105118
2914,0.1104989
2915,0.1105709
2916,0.1106013
2917,0.1108058
2918,0.1107797
2919,0.1107381
2920,0.110903
2921,0.1110248
2922,0.111208
2923,0.111264
2924,0.111477
2925,0.1114658
2926,0.1113203
2927,0.1111284
2928,0.1109071
2929,0.1105035
2930,0.1103237
2931,0.1105569
2932,0.1105647
2933,0.1107356
2934,0.1107938
2935,0.1109982
2936,0.1112298
2937,0.1113766
